time,current bs,user,conn_sinr,x pos,y pos
18.3,9,28,-14.002852241431,-380.626364527032,596.911402222778
18.35,7,162,-6.511172993909,2533.125536149694,-159.626357857226
18.35,8,209,-12.182945160662,-1154.373841211393,521.7817971879
18.4,13,33,-10.64080727359,-861.922325542604,1766.971026741034
18.4,7,78,-6.159159230973,2642.767284734674,282.088873240958
18.55,16,58,-11.038919255439,2748.370367262578,2222.549253434899
18.55,14,257,-9.24040135418,751.859144572279,1838.71820771171
18.6,18,8,-8.993807204006,804.066730075832,3014.04481459455
18.6,1,85,-16.040414494656,-541.871698935828,-615.324869281844
18.65,13,229,-14.426745682694,-864.863882469785,1566.941240416114
18.7,10,234,-6.810533441544,1232.879216442565,973.74626620466
18.7,4,295,-22.867806625013,-1140.705070059824,-160.667708628927
18.75,16,146,-11.502276567008,2892.518680596279,2028.934301077749
18.75,18,343,-7.357238747751,698.623575842163,2668.950661136542
18.8,13,231,-7.734174189812,-784.837510875012,2045.727475147948
18.85,4,56,-12.180012735887,-1035.445678737811,-25.44303367877
18.9,16,62,-12.605880257986,2582.817133396904,1418.912620366214
18.9,12,131,-7.864861057985,3153.202882931924,844.242935041002
18.95,12,277,-16.294897048602,3412.811397599858,1076.021128137199
19.0,12,159,-9.503230945459,2903.25530877847,1231.991575471425
19.0,17,348,-16.001514468234,-663.99492550553,2883.763246613968
19.05,1,256,-15.498285641841,405.88036224965,-835.367684812384
19.1,12,69,-7.186219543247,3244.660904820654,882.139729079752
19.15,4,167,-23.579313358479,-1019.232962266899,-355.91306337278
19.15,13,279,-12.607539318578,-1014.472965526148,1581.875470202194
19.3,17,2,-8.287883036689,-113.711218162211,3005.330363422299
19.3,6,216,-15.29026946348,1609.728906853552,-230.003761904353
19.45,10,213,-7.130702476763,1141.914377332894,1156.433266328126
19.5,16,248,-18.093667091984,2666.724871039469,1397.506839429135
19.6,8,104,-6.304470851735,-1165.836279179009,1275.478637471485
19.6,7,137,-23.675456175743,1843.456174636035,628.918606878011
19.6,3,185,-17.318603483373,2475.095297454453,-501.751476433545
19.6,17,241,-6.841641728789,-151.288465619028,2652.879731656493
19.6,1,342,-10.322580571133,249.05099781571,-860.359455142138
19.65,9,39,-7.190601702565,-22.624981332421,809.044155844173
19.65,15,301,-18.720837212864,1177.042378688355,2257.313871853778
19.65,15,368,-11.460574338128,1753.856370785559,1859.803175710996
19.7,7,194,-7.852740421234,2840.830526454356,46.81535086563
19.7,2,212,-8.158573056537,978.200571548672,-1041.869951508072
19.75,5,66,-7.862818428872,508.889799246593,498.311412611492
19.9,6,63,-17.13245123356,2185.90939529677,-209.137044630131
20.1,2,286,-15.411722862796,839.774266631604,-1127.755693344684
20.15,10,214,-13.894277315521,1125.484445026236,1432.212430723805
20.2,16,149,-7.837292432791,2578.773334402422,2145.240869178601
20.2,7,259,-12.048242729707,2196.024598265024,107.134029947881
20.2,5,331,-13.741365812793,108.513282547874,51.766762617277
20.25,8,336,-8.874112676635,-772.965186362812,1280.796967240368
20.3,10,191,-18.572890746539,1210.530566624926,1520.929670277254
20.3,7,249,-15.950739769685,2143.503890107358,86.10384111773
20.4,19,97,-6.978065860706,2286.683669826152,2589.396500371975
20.45,10,18,-6.000944034734,1245.724644985447,1189.083218729822
20.45,1,171,-17.153377085485,-278.529540989712,-378.674924625761
20.45,17,203,-10.394499594355,-437.058351117264,2445.981662292407
20.55,6,32,-6.843074942379,1344.955934700139,547.788833920812
20.55,16,269,-7.822639967608,2409.030444440461,1715.770814069844
20.55,8,349,-8.372682922736,-1129.624611626358,753.227824927971
20.6,5,307,-6.890526025044,572.272805851667,-101.083897792242
20.65,5,80,-10.989115636956,634.843656994866,391.166640701034
20.65,5,274,-11.61453444416,941.278297354202,-4.87263297431
20.65,3,356,-11.38094226517,2430.028089859054,-743.824249651037
20.7,11,211,-9.831590928547,2091.826515682418,1502.604602607175
20.75,8,150,-17.946203405216,-1543.109606317676,1192.673137158359
20.75,10,291,-8.561409514971,729.274284104734,647.460675468668
20.75,15,333,-9.820579635051,1324.72136093403,2120.927510697055
20.8,19,181,-10.68021805543,1802.416810169766,2747.904322307897
20.85,16,105,-10.305321512851,2625.108963774043,1616.066161565122
20.85,15,198,-6.984761212625,1893.17058705858,1961.741782676958
20.9,14,190,-6.654075401808,296.503548521191,1779.003268502613
20.95,10,140,-15.679805529786,1419.167413245934,960.665892374089
20.95,12,219,-8.079318853545,2829.046275057451,1220.334900273243
21.0,13,0,-6.087106136392,-375.644809851313,1994.391983454699
21.0,9,3,-6.38605940689,-413.851733675834,941.77134932686
21.0,12,196,-10.002174307278,3329.404763876134,1221.762028752702
21.05,4,57,-12.583768370149,-338.509959298559,451.7479331771
21.05,15,319,-13.510377712909,1043.552357053013,1960.811736069397
21.05,9,369,-6.818436372221,-254.598499662061,1017.569267309901
21.15,9,340,-11.095744651611,136.095840773815,738.107003746345
21.2,10,119,-6.750321933864,1009.727637319922,1260.029889910645
21.25,9,35,-9.835570272149,-259.746535598353,730.162847829997
21.3,10,166,-11.567245686148,1240.626630902607,1322.998854152769
21.4,7,176,-9.073064696174,2298.816115267884,180.175272847095
21.45,9,280,-9.956240142577,-367.477953942826,944.010444586818
21.5,6,123,-6.306155086638,1648.451320635198,427.124368937324
21.55,8,46,-14.554136250274,-1351.899003573271,591.699352573533
21.6,2,126,-10.019620732187,758.623263337654,-1121.474464618319
21.6,5,223,-19.108755243833,168.667828460198,-280.387850734758
21.65,18,317,-13.229420999069,1037.497308833559,2478.141270959361
21.7,19,144,-19.691993915241,1913.082676733292,2406.238190810564
21.7,8,351,-13.690654165873,-942.937400943934,1513.141133484656
21.75,4,86,-20.86107912742,-65.134527434751,-293.213210953232
21.75,10,278,-13.358041407031,763.405495025474,1207.269182053458
21.8,5,118,-7.473592935453,439.882146327208,420.796400913008
21.85,13,47,-11.765265589323,-855.790854938732,2122.600205704396
21.85,1,227,-6.232385444676,-264.776045671863,-1055.416666075493
21.85,4,357,-17.58588243007,-950.267327940551,-86.221381696097
21.9,18,16,-6.999332982496,1106.108559097054,2635.316534642931
21.9,18,36,-13.745497244537,1290.442756771399,3157.629860798513
21.9,12,52,-8.808745919479,3086.083878503759,761.060205448608
21.95,5,27,-6.963009584719,729.848257129587,-210.399249785367
21.95,9,155,-12.512271992885,-16.148861406753,646.198227961642
21.95,2,363,-17.005030981941,1565.840676597997,-823.216582696443
22.0,4,164,-11.171995855234,-474.708458525613,597.728771745867
22.0,14,268,-17.467412529325,791.589945201639,2370.52673205445
22.05,16,235,-9.016371610671,2164.611531488425,1630.905533761028
22.3,3,346,-11.980397061528,2360.760460271433,-855.392522842569
22.45,3,103,-9.960189578529,2359.854836363308,-1183.108965674159
22.45,11,253,-10.29712813806,1707.901894865445,1167.908714852099
22.45,15,271,-6.276694867606,1455.532052758292,1719.403606028353
22.5,16,287,-14.222389984549,3146.94605373826,1844.141510995448
22.65,8,59,-12.2421904048,-1281.509486046719,874.58893501318
22.65,3,298,-11.196763748791,2091.741746069161,-487.739179374766
22.7,2,308,-17.281253294825,1334.237802923318,-1157.50110432967
22.75,15,38,-8.736045863814,1758.517584505734,2172.54310655994
22.75,11,220,-8.992385406092,2267.447973503451,1139.797042620588
22.75,14,354,-6.774356208123,503.881290460293,1752.080299023894
22.85,1,25,-19.937887861963,-247.956724778974,-1467.848204216073
22.85,1,70,-17.896097740827,-126.152986643299,-1277.08095510359
22.85,13,142,-6.437273439485,-836.868976728204,2030.757711055072
22.9,19,90,-15.239967282607,1904.140625906446,2256.266385740841
22.9,17,165,-7.967556752354,125.568407824606,2644.292787347256
22.95,17,154,-6.632469884031,-189.374389828694,2533.313963674031
22.95,1,299,-7.496235259409,-241.879717782561,-430.626642124438
23.05,19,84,-9.944658921555,1868.784239493259,2864.455453909909
23.05,5,239,-6.653345748254,710.679959297165,184.146988786595
23.25,18,225,-10.828752876672,705.036384546816,2795.830090077404
23.25,13,260,-16.467814600854,-1026.934734059389,1997.865335080765
23.3,15,232,-9.223338089448,1583.313239790338,2080.318879176119
23.35,6,72,-8.715999969985,1313.419118444718,138.150590436371
23.4,11,128,-7.830527538296,1967.785808248877,1163.45179795529
23.4,13,310,-22.571084430846,-119.171736179836,2123.873992971015
23.55,6,45,-16.604320383089,1101.469710844603,-37.561095006501
23.85,2,272,-6.76441980783,1365.436877953132,-1236.715735023937
23.95,9,288,-11.878020760113,-357.869892235025,1061.867647466816
24.25,16,91,-15.674908154881,2964.30003050103,1968.822594505198
24.65,8,379,-11.640466861835,-1222.8545100004,1460.510265386328
24.7,6,266,-6.915775876791,1366.816539960436,246.651953165806
25.1,14,281,-11.956664152141,943.484525750285,1791.747153256406
25.25,17,285,-13.622649021158,109.584273904031,3243.980919670796
25.25,18,321,-7.746948808446,1145.592611438819,2695.145387692053
25.5,10,20,-6.419652997873,1118.670114772612,1337.949665955137
25.55,18,15,-6.34652751901,904.472181515448,2653.870719285594
25.6,11,243,-6.515631376222,2079.834724444615,799.050444395996
25.85,7,174,-8.062546772154,2476.249151334812,223.537442601439
26.45,11,17,-11.185477259111,1997.161265951029,664.646426292421
26.45,4,364,-7.4469085015,-554.881738129887,-199.689810685921
26.65,15,30,-13.073613887564,1262.427792271773,2255.561607799164
26.65,8,210,-8.830744591808,-1191.260956230304,1101.825067701231
27.55,9,244,-9.506417081986,-12.541661512646,1202.960951148513
27.7,12,376,-11.198062213428,2912.837733593788,763.869100516497
28.2,14,139,-6.590897750352,670.020117561631,1806.81646011837
28.65,15,230,-7.595789177767,1634.642805340981,1789.300445135033
29.5,2,263,-10.002946319276,1019.406885748271,-644.143177522155
31.0,1,352,-6.987403414025,-60.618002504774,-599.402786736374
31.3,12,378,-7.75077831116,2873.147168187839,1177.290308044851
31.55,7,224,-6.471258748368,2196.480245754493,481.492079963718
31.8,8,313,-17.405717308548,-1542.711638027893,779.714212195949
32.15,12,375,-10.538534480913,2958.414137795948,1290.787056579354
32.3,7,79,-15.696768664114,2203.764781582,430.234520323321
32.5,8,12,-23.381335602223,-555.464370587989,967.213388456699
32.6,3,50,-22.49444841783,2594.917647686455,-941.624128841006
32.8,19,187,-19.404675854163,1570.754687324529,3330.978726727594
32.85,11,115,-14.339471694022,2410.725623693352,1085.726422768723
32.85,16,153,-16.502990431675,2519.351790211545,2380.300981247033
32.95,18,325,-7.395019275462,902.492528702983,3012.469230125318
33.05,15,74,-17.003581344453,1260.75523709602,1475.866833968391
33.3,8,347,-9.699074466939,-966.048152660848,615.351092540061
33.45,7,176,-9.250270259539,2358.897812415451,184.675513714469
33.7,9,28,-19.118685650682,-304.118211234341,588.22218593229
33.7,7,112,-16.433547492094,2690.285759968948,-405.439175855656
33.7,14,326,-10.837283666846,382.040418615409,2307.997554017767
34.4,4,273,-24.188374501666,-1381.277675868179,462.773530441232
34.95,7,5,-11.826124329212,2309.903030721279,465.370616960683
34.95,6,216,-13.586016777998,1673.797856086194,-274.928501683466
35.0,5,80,-11.429662939301,819.149649788288,83.379598218027
35.05,18,318,-6.490608799332,734.220418003531,2643.897724357808
35.15,17,300,-6.592097648171,147.319348620904,3088.558789734478
35.2,2,212,-18.493439464783,1175.254633447968,-1375.525382587776
35.3,10,312,-14.458930908223,729.086492827614,561.356214328918
35.45,5,66,-9.91426282735,514.466659380597,420.009761089661
35.45,10,184,-10.624444846741,1329.257716627499,840.52672820324
35.5,7,162,-10.127617198118,2167.840190127919,64.857892106474
35.55,6,218,-13.903385776019,1193.0356178502,-44.485347641787
35.55,7,314,-11.172066910896,2925.118998437997,-35.128714018669
35.75,8,150,-18.116088579096,-1567.219700185483,1263.692172449483
35.75,9,250,-16.137952638796,239.240497017634,699.751815711084
35.8,11,199,-7.295322258696,2171.755992150854,794.884753716408
36.05,8,104,-8.467745137253,-1179.393260750263,1356.6036690627
36.1,11,94,-7.146992356957,1990.12658804682,1163.832006868237
36.1,8,336,-7.193787379189,-769.416413843124,1201.62646317731
36.1,19,341,-6.092021433124,1995.200478777009,2466.332070212652
36.15,11,128,-10.152731394184,1836.748385160992,872.882088160061
36.2,18,8,-12.891724172551,723.475025322795,2983.081373061165
36.2,10,327,-14.58824127316,687.827307905064,848.701126937278
36.3,16,269,-8.310675689743,2341.949009325444,1757.021796638825
36.35,19,64,-14.692719522817,1901.089026515748,3127.000564478114
36.5,6,123,-10.464591477266,1642.919471829907,360.88051228869
36.55,5,179,-7.907459990256,322.78623098207,-87.92950709869
36.6,17,31,-10.933043717202,408.842480002423,2761.806514507394
36.75,3,75,-11.301908205387,1541.92851537128,-919.55217791778
36.75,4,121,-12.783587211759,-935.407661935228,-260.710557543187
36.75,15,180,-7.0299758287,1691.835697242659,1830.142984239657
36.8,5,337,-6.590133535685,567.46325224973,402.856272387072
36.9,18,36,-11.809118556903,1318.698714112106,3227.103603138792
36.95,1,299,-8.941051348071,-180.475562888355,-397.01816459676
37.0,6,188,-14.827729581432,1959.743862532608,218.01482319518
37.05,9,155,-7.54830176301,53.61580491574,675.062415684688
37.15,16,149,-9.764421386713,2656.833303920688,2112.237783583354
37.15,3,356,-15.126509392455,2488.771354834033,-784.050378759479
37.3,19,338,-7.806012474365,1864.163520325211,2386.622847351867
37.45,16,58,-6.715230478613,2842.789799464143,2226.450640717816
37.5,13,231,-10.105301860907,-777.587747974846,2138.50856540942
37.55,12,277,-7.392221016486,3083.379630672576,747.84478691322
37.7,7,259,-7.792891358134,2140.251336975519,174.555045404037
37.75,17,154,-9.835790204217,-349.23299307922,2866.998286001006
37.75,16,261,-18.097346203029,2029.815196975309,1596.963402441473
37.75,4,295,-16.025550148356,-1143.348415871985,-65.454394313558
38.0,7,194,-9.848953523546,2846.438767760566,113.995503143893
38.0,1,284,-14.033741431317,183.535565857697,-481.504595857152
38.05,3,114,-16.585299553798,1749.361106445162,-1084.527555412864
38.1,16,323,-12.854544957475,2619.687190517388,2276.905045257531
38.2,9,340,-8.77171423774,-286.67432033923,792.461887358132
38.3,2,92,-10.391646191812,1328.44372122828,-1234.340143218315
38.3,18,321,-8.780582044009,1172.507237252991,2635.7418928065
38.35,9,369,-13.255949138901,-339.845474024967,1032.239078555131
38.4,1,70,-6.405834598812,-116.115993811221,-1199.981530495555
38.45,10,119,-6.186609886963,1026.590313478185,1175.444355374379
38.45,5,274,-6.554646178323,854.043644180659,12.765827437315
38.55,6,32,-9.04133532851,1377.113268728118,463.729891099639
38.6,15,99,-17.816528935134,1447.909748610914,1507.986148924075
38.6,12,196,-12.326572655528,3368.09095459211,1300.802389631731
38.65,19,138,-16.002228861257,1537.310500684959,2831.556576499313
38.85,17,241,-6.483466718662,-222.479544060093,2717.6554435429
38.85,11,253,-9.968126418654,1786.753459269711,1145.404697632846
38.9,10,303,-13.556632021734,519.318531089884,886.130541857449
38.95,1,86,-6.337574660999,-218.735605383154,-694.843275631025
38.95,11,137,-18.594066099617,1774.904435206826,697.191745968184
38.95,15,198,-10.189871640481,1805.446364292383,1983.98387655471
39.15,15,166,-12.733550444245,1324.704891813092,1421.256702205117
39.15,5,307,-13.2425636729,649.432197351319,-152.552245379912
39.25,15,109,-17.339335000065,1205.318105437707,1555.24952943714
39.25,12,159,-7.314067807013,2915.687124475641,1267.745089660649
39.25,15,368,-11.788295146618,1850.305799516498,1842.43919870449
39.3,13,279,-14.882730807342,-914.93131161083,1566.318425630549
39.3,2,305,-9.047073752333,1196.551876835827,-724.717091951531
39.35,17,348,-16.513864693967,-583.620291318352,2946.157001744497
39.55,8,76,-6.915134668949,-1099.52308918932,819.819298803537
39.95,19,97,-8.32375626927,2375.904767601807,2549.463328550645
40.0,15,333,-9.291776386429,1315.323366290766,2025.137426676358
40.05,15,271,-9.95722234644,1427.708835861911,1635.917867117247
40.05,2,286,-10.975046924325,819.632654518491,-1188.668706465729
40.1,16,51,-10.26537624372,2773.864418258073,2212.012920246344
40.1,15,191,-7.047026988542,1190.411885094502,1617.863867821137
40.15,11,213,-14.88010922571,1658.442580698352,1124.73365863249
40.35,15,255,-16.606000231154,1630.966103364764,2393.188105008905
40.4,3,48,-7.479230895392,2417.220157909909,-637.857622533075
40.4,6,63,-8.79988721764,1842.69674077321,171.469476300472
40.4,19,135,-13.666660247235,2468.67248557583,2993.529597299407
40.5,7,298,-11.777477356181,2073.111560143803,-41.878238416279
40.55,9,39,-9.390821033973,-79.696511074754,721.505076040512
40.6,14,319,-13.730162775861,1024.377411784595,1864.960893746795
40.6,13,351,-15.001422569143,-861.231051700974,1465.661427363092
40.65,16,9,-17.537734319312,2135.694072503067,1845.884414308714
40.65,4,56,-10.076205151061,-953.16395669181,46.046253750492
40.65,14,281,-12.110987139488,866.880290112368,1805.045784100683
40.75,18,6,-21.198597178223,1119.830503874384,3400.740562856383
40.75,9,164,-19.601380912394,-389.483500008681,558.667679265145
41.1,18,343,-11.177399065341,1252.450792613781,2594.944063707636
41.15,13,47,-13.497241399876,-921.136926526715,2193.608239954198
41.15,12,117,-17.944749815313,3460.934583143176,1445.267699360269
41.3,11,140,-12.703602546141,1490.209355380005,887.822876526176
