time,current bs,user,conn_sinr,x pos,y pos
20.6,18,340,-9.537768103373,1262.60543204273,2913.87535324922
20.65,14,74,-12.68684838029,689.821091120417,2029.54332165599
20.65,17,299,-12.070507042144,88.720441564658,2430.994474819864
20.65,15,378,-17.843164871103,1512.187077608738,2349.585745050452
20.75,9,250,-7.207701433723,248.949000747346,1248.829304955827
20.85,11,14,-11.444233842923,2266.039806581327,1363.618385512288
20.85,3,185,-11.941380108234,2222.024451695003,-1469.892085132897
20.9,2,232,-18.799281121533,1398.325151547132,-555.446324122834
21.05,2,277,-7.550924996688,1397.67987031145,-772.867148241657
21.1,15,132,-6.984358437266,1202.807367556204,1607.840495599555
21.2,16,128,-13.059600435743,3050.671115837424,1446.504075823095
21.2,15,167,-17.04197196889,1005.260280556029,1903.353591011177
21.2,3,375,-14.743478329268,2356.746720095826,-658.29856415286
21.25,6,109,-14.275338654139,1613.135484431179,-397.668479457121
21.25,8,238,-7.862683548841,-1010.122779654194,1237.480477005935
21.3,12,159,-10.338683091801,3256.126260958773,1318.244923277519
21.35,13,82,-7.557100587018,-845.41227635922,2116.022351915569
21.35,11,96,-9.052202255211,2063.77496109021,662.767450635359
21.35,1,157,-20.055937048056,160.136857165461,-1361.507113966599
21.35,3,313,-7.688567417413,2273.80785231871,-712.480613170113
21.4,13,143,-7.092761240666,-742.341759820964,1673.72231692365
21.4,2,303,-13.727572100568,643.551884696328,-1223.542509993905
21.45,10,139,-15.126827779354,1421.473836157142,774.131426420999
21.45,7,235,-6.08943739905,2432.192999137359,72.557574902359
21.5,16,320,-7.292375470965,2670.975876902394,1578.384503637447
21.55,12,345,-12.568314895922,2587.680302894929,1045.424700485157
21.6,14,51,-24.719386689409,-22.097839152879,2244.79368936639
21.6,14,68,-12.272355723807,554.312285574899,2126.688405168292
21.6,10,160,-6.457487960204,1308.017364601469,799.481261641951
21.65,10,163,-14.560200085841,1296.923571824917,1205.052484231284
21.7,8,334,-7.211320271052,-1317.048873376724,892.134361759493
21.75,17,125,-9.524205758829,-525.419249527655,2936.257347653727
21.75,7,145,-10.770110844563,2485.872613882017,-171.114666382454
21.85,6,41,-8.370643888889,1524.29143078217,-123.443757442781
21.9,13,84,-6.282436271782,-331.400567123554,2058.893993228289
22.05,14,107,-22.977169200406,730.829465052812,2330.59246896813
22.2,4,374,-13.34637465877,-225.801529843185,-265.826966313489
22.3,15,67,-11.507070989228,1385.704379203455,1565.009273844153
22.4,13,46,-7.452223251489,-300.63970885713,1769.962757644451
22.45,19,309,-12.298806044635,1777.257941205144,3150.979820033358
22.5,16,122,-19.623447813299,2784.044898561858,2485.720365683946
22.5,19,222,-9.669783435888,2423.428680473232,2522.625513441451
22.6,12,319,-9.940274255285,2905.301027705287,730.647251292408
22.65,18,280,-16.490103624596,424.27646173324,3021.988809527898
22.7,3,42,-10.245555434361,2393.635119513092,-1228.423008927753
22.7,18,86,-12.077079593735,1158.116646130882,3183.314207215729
22.7,12,142,-8.114654523023,2930.034322474487,1231.833728847981
22.7,9,177,-6.281376933753,338.3883775268,869.314510835122
22.8,17,37,-6.281130761204,-235.931313050405,2443.009903595861
22.95,3,106,-6.239186044239,2232.289534684987,-701.915448311519
22.95,9,114,-13.36788152882,-79.432199681354,1339.020266624885
22.95,16,231,-20.938598890401,2657.348289670507,2350.258117090998
23.0,18,85,-17.407220028634,592.559768498903,2344.768356376688
23.2,6,293,-8.377392239532,1639.45586446968,-253.81338946034
23.2,11,298,-6.01980234044,2210.196500241233,540.553488822806
23.3,19,129,-9.264771752237,2234.631756309797,2939.950995492978
23.45,14,203,-12.703182714309,553.306971790701,1622.187729215728
23.5,9,27,-11.34287509372,-150.039292946527,1337.207697991603
23.5,6,31,-13.282949031571,1925.798408491534,44.679255403005
23.5,13,40,-7.097791063787,-354.463846577274,1895.111829433721
23.55,4,10,-6.303749555951,-363.978868807604,105.712893238567
23.55,11,348,-21.323049892994,2543.323686175901,1352.069024205042
23.75,14,360,-12.979304809409,535.60398922206,1534.314956736081
23.8,1,178,-8.162355355154,-198.652561616749,-622.963794404524
23.8,2,272,-15.202921425476,1019.977107837573,-332.403180373223
23.8,8,301,-7.23367111238,-896.721719988307,931.061324913258
24.0,8,120,-9.445048224294,-1249.735544429146,1115.345818481608
24.05,4,210,-7.277114096257,-703.999595965899,31.442263953507
24.15,1,305,-22.938532425175,-493.721815522778,-1186.812301218784
24.35,13,164,-9.528666095467,-495.001247087916,2071.901216091329
24.35,10,270,-6.388978348588,1291.485614622618,1018.022601750739
24.4,7,147,-10.892247646679,2983.740914374559,200.625454536378
24.45,7,346,-10.506909795888,2647.56498627434,-159.43558805383
24.5,3,192,-6.544111500116,1672.135539341382,-882.472561455714
24.85,2,226,-8.329356786938,943.899941342039,-1004.831787627418
24.9,11,315,-14.358436959543,2533.850272032059,1186.332919821226
25.0,14,267,-13.359320887797,196.431213559044,1536.99548873377
25.15,14,357,-15.724944386671,894.45039042155,1560.851074846431
25.2,16,365,-8.732538138565,2832.824082637725,1527.947457551382
25.55,19,256,-8.209450046417,1810.885674400502,2850.134244624976
25.6,1,34,-9.358286435308,113.131908640302,-411.384935068245
25.65,4,211,-6.912149941536,-849.49614377523,54.001676351706
25.65,12,253,-19.365313440073,3552.061874246315,1037.002039266918
25.8,2,255,-18.164411614679,528.020257299054,-1326.599310194261
26.45,10,228,-13.709417740008,246.180652658695,716.642944027692
26.45,4,310,-11.222165407262,-376.239706550614,438.87109319603
26.7,11,212,-18.488947276986,2186.765940881791,1572.829714946954
27.15,16,187,-6.944428453159,2427.132005471283,1720.607621388606
27.9,15,45,-6.159767872074,1355.83944745141,1999.665351905064
27.9,16,300,-7.289342632739,2383.716375964765,1997.13816644046
29.0,15,247,-8.73730251726,1898.585952876053,1929.745129689107
29.75,10,209,-6.787552612114,1405.648451201443,611.601270797365
30.05,16,186,-10.547008748287,2582.471764466471,1747.933644344927
30.25,14,123,-6.141877955192,304.012149090575,1853.26452378403
30.45,15,30,-6.335835572159,1489.614012671478,2082.247900160787
30.95,19,233,-13.803276010491,1432.786191467171,2913.590495759853
31.15,16,294,-6.226519961457,2176.830306363624,2142.6510327368
31.7,3,229,-11.7240639196,2398.13217458123,-567.165763901755
32.0,1,56,-7.144004874456,-79.692334042306,-445.877184478104
32.25,18,331,-7.617025483005,807.327026574016,2733.811829334542
32.55,4,98,-6.236620056495,-423.319830704145,-29.46535721547
32.6,8,325,-7.574848331682,-1004.596531475075,1250.034116598412
32.65,6,162,-13.081642993581,1775.139532728394,-43.073256049652
32.9,8,219,-6.763849963485,-1301.410980125804,1055.514310771308
33.45,1,201,-14.539123883208,77.167737333155,-1044.57058615833
33.65,8,71,-16.451015883983,-747.756863225725,1133.645646919541
33.65,5,283,-6.773171614726,311.728219764315,90.58914105867
33.95,3,338,-8.404579332984,1794.348279396746,-957.973669594003
34.15,11,137,-6.183500755673,2112.881876100721,861.355300354356
34.55,14,174,-8.10747852908,652.409001021743,1656.954543241782
34.7,17,290,-7.839056913637,394.128172520005,3006.316063630982
34.7,16,370,-11.923537755304,2598.714059238913,2186.552916095315
34.8,11,188,-10.665288331771,1712.805226769831,1183.804639097261
34.9,12,328,-11.168393867893,3020.868054385933,1271.321497090267
35.05,15,195,-15.714898679856,1051.424827521394,1710.88629904813
35.1,15,57,-6.791304340215,1217.404594229988,2127.172938230146
35.15,4,169,-6.010964607681,-557.010527875379,-61.563464405635
35.2,17,278,-20.266637649106,-192.741607446898,3456.391102597441
35.35,8,3,-15.60844355104,-932.88417238874,1477.783609649129
35.35,2,100,-17.41537816012,1287.489686286954,-328.460806466186
35.55,10,110,-8.869655408463,1042.633386263108,1396.883973229605
35.55,10,351,-6.349119685722,890.567231294356,626.449637590483
35.6,12,52,-12.585265578289,3506.037126879474,1142.303997639768
35.8,5,113,-6.341355021054,406.144782884685,-183.55108186345
36.0,2,239,-11.502414434611,1033.457744532962,-446.774175759691
36.2,16,23,-14.052103355292,2509.662084556796,1470.735863455052
36.2,17,199,-9.713972583295,-221.937374369061,2906.559795457975
36.3,3,313,-17.729639137111,2581.740783335431,-500.663776031379
36.3,4,324,-9.191751136563,-626.581267182652,-230.921476232402
36.4,18,309,-16.645057329615,1433.403230131145,3092.751818417275
36.5,12,230,-16.357257663561,2595.30418746787,751.806773436075
36.6,13,62,-12.716309998742,-954.020214785206,2389.704463218209
36.6,5,141,-14.953743313188,78.345569964596,269.006589109322
36.7,7,63,-9.093101008715,2388.355219009985,404.210508779789
37.05,14,121,-15.721475222463,894.216692457833,1696.85102705594
37.4,7,21,-22.822792096789,3210.094094649823,-86.368156617123
37.6,6,156,-6.330224903945,1437.39882919297,-309.994892696124
37.7,17,140,-20.470205667455,-657.284453082187,2675.030855977855
37.8,16,14,-11.313074498111,2247.446409957005,1446.303620602756
37.8,12,73,-18.175722325254,3161.658288593204,1623.744706655645
37.85,10,0,-14.628794995643,448.992829708016,690.299008457594
38.05,15,149,-8.329646828625,1378.837719395385,2127.220939389947
38.35,4,202,-6.8430641846,-830.884033189247,314.542803086638
38.4,9,18,-11.964634318751,16.723345541733,1459.471411153065
38.4,4,310,-8.193636145649,-434.18658283916,453.438935465897
38.55,10,139,-16.52170505096,1336.199041810186,780.332994697269
38.55,9,184,-6.911036281707,9.327837071432,1266.192424355186
38.65,5,4,-14.902279383326,796.054221237769,-122.581782709115
38.7,5,337,-8.127232838739,684.136096996284,427.359508466753
38.8,17,88,-14.576983386241,-202.672375655288,3203.63810897216
38.8,9,105,-7.446285815707,-267.292400082499,694.740098120022
38.85,8,334,-6.323929353942,-1231.348256837097,895.044142631823
38.9,17,299,-15.874667470859,160.041730781395,2374.074915752156
38.95,3,152,-6.343481226764,2095.470310614895,-981.491451573707
38.95,2,277,-15.752750697886,1474.467574751334,-815.535499898083
39.0,1,48,-7.624747587113,-407.983473943821,-1166.077191139399
39.0,6,83,-11.337832691916,1334.047066314919,523.925957615454
39.0,2,246,-17.178274208467,695.559927815801,-1001.309589194361
39.0,14,312,-15.517930217732,576.845532496669,1438.520510899044
39.05,14,58,-6.13506630001,737.144297284865,1649.421639786928
39.05,4,150,-7.746621259199,-409.424120442146,138.787461514242
39.1,11,96,-16.05703818073,2035.246761439171,578.727553415817
39.1,16,158,-10.546960024237,2198.561107657868,1654.438616247952
39.25,4,242,-6.359125142474,-359.850389051645,189.310045064736
39.3,7,198,-7.363652451214,2445.653396916502,-151.782199557047
39.5,8,292,-7.368548466779,-964.360180975752,1331.314144181531
39.55,10,90,-15.467166828352,1379.897070775615,805.624402311982
39.6,14,206,-15.686197895441,199.421865289761,2190.577510032805
39.7,6,364,-17.665927616966,1350.160705751164,693.086348022579
40.0,13,82,-8.344721432475,-932.890784593119,2148.31899411207
40.0,15,136,-9.559987839749,1251.2682469007,1839.362554854421
40.0,18,340,-6.793594245816,1187.179798854291,2974.866941670153
40.05,15,133,-7.107486656865,1624.670966516685,1708.847836469957
40.1,5,356,-7.454889694847,835.880291835434,122.526113238929
40.3,17,321,-16.812535242538,-352.789099595885,2502.639189876315
40.35,18,286,-7.955584516942,773.607206618396,3088.249928505836
40.4,11,12,-6.731393918804,1792.156004805883,1010.476222623942
40.4,11,298,-10.988414597066,2157.448050452741,599.954925855281
40.45,14,84,-12.630576951309,90.537701496277,1866.456574896781
40.5,2,153,-22.639246397739,1253.968053442454,-1479.835278414759
40.65,14,68,-6.233551397282,553.25285725262,1650.439583530268
40.7,14,74,-8.580756426386,788.257072848208,2030.508879083181
40.9,16,172,-13.621232948817,3179.060649131398,2008.979422631299
40.95,12,284,-6.567167671193,3201.221295975577,1252.410702393815
41.0,13,46,-6.141212635767,-377.957977628201,1821.643366331299
41.15,11,189,-6.695294841573,1964.14040776691,844.040592890268
41.2,7,145,-6.323784544601,2541.225086545481,-145.56114030812
41.2,17,234,-8.645272302324,-20.735594318665,3097.815021221073
41.25,16,165,-14.17415957406,2024.736985559284,1921.790611871449
41.35,8,238,-7.923159312881,-1033.217675037922,1335.290884464557
41.35,3,293,-7.976359497507,1814.818272160562,-672.307222711021
41.5,2,77,-11.617160218973,1302.841978938477,-691.075098783599
41.55,13,143,-6.273294483624,-821.108460246366,1638.278147258866
41.6,13,111,-8.464561988772,-688.410291258489,1748.240524292439
41.6,3,218,-16.438674407294,1855.753057968273,-1376.225096243712
41.6,12,361,-15.526139675536,2634.848190307892,1219.67418901867
41.65,1,26,-9.631260279413,79.364140874607,-1078.880360346662
41.7,15,53,-8.440634160598,1288.934115751358,2105.195135993291
41.7,8,120,-7.56562035238,-1285.242274638289,1034.2808932065
41.75,14,267,-13.501378940637,255.747146883044,1596.119786225615
41.8,9,342,-8.26498609128,208.513095963744,1146.635208762842
41.85,9,250,-16.737494229555,300.831180281082,1165.652013242409
42.0,11,95,-9.662223030088,2328.47717760059,933.477729230246
42.05,6,109,-14.040863222741,1691.704320982441,-329.529372308661
42.1,15,362,-7.391361936924,1841.798049408504,1882.406015069688
42.15,7,319,-10.631819949704,2779.427933596584,258.384054886533
42.2,10,203,-11.326431880569,925.121063879626,1336.73923399444
42.3,19,289,-12.795501111796,2454.260072129114,2871.861939618698
42.35,6,272,-15.574447334443,1007.245747231442,-240.531122830588
42.35,3,375,-12.492182526364,2299.463903612657,-569.413563493901
42.5,18,2,-11.050599473854,688.161777189992,2528.036176974414
42.5,13,164,-6.638142970359,-404.282976918098,2074.30079051078
42.6,2,232,-9.956754560987,856.620679773949,-526.077713993642
42.7,15,357,-22.688314986926,950.71913769213,1493.516903873621
42.75,7,347,-6.231361434506,2210.101855221196,18.92307000093
42.95,6,144,-6.554374357205,1312.405563630586,110.114280693259
43.05,13,168,-10.26978768292,-516.461785031912,1461.67278810672
43.1,14,107,-10.828234332807,756.081717249261,2228.416707365765
43.15,12,354,-18.499479817119,3603.622894397627,895.019117249986
43.2,7,341,-14.364260943504,2764.803082059831,-287.243705685768
43.25,11,262,-12.477418857374,2283.519655425139,927.169418195257
43.25,15,378,-15.190073276526,1417.581607078139,2406.962954729714
43.3,3,42,-13.965663892196,2304.416993452302,-1247.140222907898
43.4,12,217,-9.847251289184,3077.589150746766,566.721981830339
43.5,8,166,-14.00650538568,-1140.966870643248,444.947014928725
43.6,14,85,-8.309199611978,627.99507772159,2248.055695053123
43.65,14,87,-12.350312390568,163.562884831405,1590.547973876424
43.65,17,197,-8.394800506779,-310.16567405816,2728.894033969233
43.9,9,177,-12.981564290705,338.173584457066,763.314728458292
44.05,3,185,-6.276379258457,1899.309568213143,-987.963559333354
44.05,9,343,-11.138785353771,403.409424808725,784.471323654482
44.2,19,256,-7.772774774443,2275.046707935933,2894.220494718405
44.3,6,41,-6.262081111657,1503.191649042539,-228.255166822165
44.3,12,315,-13.605173991453,2945.968656457431,1442.034772021367
44.35,14,27,-20.19602441329,-105.177089125584,1431.311072895594
44.35,13,44,-10.767063478435,-809.543393505731,2040.950644888121
44.45,15,167,-9.806406035265,1031.867067047372,1790.189367810528
44.5,5,332,-6.453948752701,490.599141726851,-71.810085833128
44.6,16,348,-19.404363179026,2637.094164863096,1304.270908899417
44.6,2,368,-10.293987036614,1084.942853518235,-955.019508414942
44.65,16,320,-12.311851341734,2757.593363987989,1525.511439265095
44.7,16,365,-11.986852859657,2804.212748103457,1620.150860100934
45.05,4,173,-6.439530153068,-346.765358774597,-82.739623449336
45.05,13,376,-9.735127675059,-781.752143313713,1715.192277846496
45.25,14,360,-7.660463685195,492.638708367234,1632.837007306904
45.3,17,51,-8.439593847992,-210.807841013845,2806.160264346762
45.45,1,34,-8.784276898724,140.28104189507,-506.849520457359
45.7,10,160,-11.945619374601,1391.488461042641,712.574265036884
45.7,4,316,-20.10443182925,-900.31088639228,-280.885908040737
45.85,1,157,-18.797670604812,102.084453064666,-1391.915882869023
45.95,1,374,-7.449293651297,-273.549115769072,-374.554748127754
46.2,16,43,-17.828539996515,2905.490118853299,2031.794712446293
46.5,14,288,-8.264611826703,604.071417199267,1775.684981387772
46.55,7,235,-6.936564312871,2388.16247749449,-14.329224445665
47.0,4,210,-21.907322196615,-1096.900023445433,-386.670539708858
47.0,10,270,-8.771289939548,1179.383043090787,1034.102898885885
47.05,19,247,-6.926015878754,2042.405465788661,2357.462922404838
47.15,2,252,-6.5291859799,1123.457633297313,-699.401596325062
47.2,17,37,-14.822144133629,-347.431254803663,2393.494623236989
47.6,14,174,-6.263103310292,705.972119396141,1628.914443531192
47.65,19,300,-14.89748402304,2064.406893303381,2373.74209204732
47.9,19,297,-10.10765569226,1987.757031369427,2976.704914304084
48.05,4,211,-16.953362811761,-903.575262821826,-26.531129165744
48.45,15,45,-10.097600159225,1257.440710465978,2029.249994199339
48.55,3,308,-18.90876465421,2057.070624638014,-1364.923255403735
48.6,12,142,-7.178205450921,3047.477930371145,1286.397901747479
48.65,16,186,-7.308625392809,2522.319874036588,1677.005863625964
48.7,6,209,-10.97139295743,1404.228192527831,552.322519560692
49.1,11,345,-16.890423435166,2513.196468336082,1161.300586196703
49.55,7,147,-10.673871088239,2891.671963610022,114.972837500438
49.6,10,163,-14.581188865757,1404.060730808232,1182.477689391687
50.05,7,313,-18.003332012655,2864.956689788937,-305.848959264971
50.15,5,141,-11.916108763263,30.934723677739,220.609542150195
50.2,14,224,-7.602870318943,609.242412138034,1716.484668333293
50.25,16,212,-7.963633035339,2491.447498208579,2076.611126994792
50.3,5,113,-7.466227073401,373.231408966563,-118.952631283532
50.55,8,219,-7.935236439835,-1269.555800579486,973.214189045555
50.6,15,30,-11.705817443375,1579.319322474821,2308.041954873277
50.6,15,311,-8.930299264754,1148.306537990418,1845.282323797186
51.75,13,123,-9.935830777976,-158.200181186862,2127.611041420933
51.75,17,290,-12.652607650557,472.752106963966,3039.268141449368
52.15,4,98,-9.163622762685,-330.349432235897,-60.457372455744
52.65,15,57,-8.992557480363,1289.556942530637,2090.949125005749
52.75,11,25,-7.791579701125,1989.412179517072,1213.081896942113
52.75,4,169,-6.147089067964,-629.368417767909,-111.646752739191
53.05,8,71,-7.847771487791,-655.006005347382,1162.040688085796
53.15,12,328,-8.834813906993,2929.96662981001,1279.289778590883
53.35,2,239,-17.744215920955,1079.331399974023,-373.145579165196
53.45,14,20,-11.82420362777,464.210225453373,1596.407039885812
53.65,3,338,-7.292572784122,1758.439093718051,-975.542806145795
53.9,12,148,-6.756177893783,2967.29435448209,846.670221861437
53.95,4,264,-7.099652908559,-776.050093681012,-54.673766442568
54.1,19,302,-8.721430258269,2228.500855207968,3146.716829986697
54.4,16,97,-14.985420001417,3116.771635030215,1880.158763937992
54.4,16,370,-8.600741638795,2594.662136539429,2195.246416359088
54.9,11,188,-13.154944120812,1652.389768376251,1103.49136256658
54.9,8,325,-8.190215022656,-1082.252399868233,1290.436710584082
55.05,11,14,-11.768951131059,2173.164749816836,1490.13622794965
55.25,4,47,-16.308365001876,-1114.473612162052,12.21398768238
55.3,7,63,-7.449705315138,2418.423056730024,492.215765070757
55.6,3,229,-19.295885744357,2487.247243530432,-646.782059257592
55.65,8,3,-14.750723474678,-712.987887943122,1104.910085929715
55.9,4,194,-11.755431567689,-162.770453592341,15.802988687968
56.45,10,68,-21.477599480441,552.374171295035,1255.440560859362
56.45,19,371,-15.360277598526,2159.481409232469,3436.015592273937
56.65,16,294,-14.158945918183,2222.128242976213,2226.425038513999
56.7,4,10,-11.641890444102,-233.24062498693,207.59799569564
56.7,2,259,-6.163204653053,744.77636646463,-642.062028859236
56.75,6,156,-9.812781667409,1358.797481705573,-255.314999927733
56.8,10,132,-14.533790028194,1060.620764662378,1499.927475265935
56.8,16,222,-18.190473907936,2566.18166820128,2427.579027474087
56.85,6,162,-14.143335402165,1834.463625674006,-146.061347696441
56.85,19,335,-8.198477936325,2253.313447111617,2897.079529430538
56.85,5,337,-10.73664726306,614.269693798371,378.204992055288
56.9,13,82,-14.699131229173,-1012.160853716599,2177.585120284771
56.9,7,95,-13.852831785417,2278.527937889848,583.821517433516
56.9,18,286,-9.114893953865,728.948435172529,3157.914529509138
57.05,6,83,-11.00272066235,1417.681828880693,514.37108802226
57.1,17,199,-6.93704550401,-196.395595538836,2881.168128040546
57.35,1,305,-11.814967172669,-245.519556669881,-917.550037417789
57.45,9,116,-13.188162044902,-237.359187103713,606.288584884731
57.55,12,284,-6.75281315801,3184.808983534772,1171.049556873702
57.6,15,149,-7.217211190222,1470.428340586401,2093.070967064406
57.7,3,81,-10.309646202895,2279.770260054861,-1020.600042357489
57.7,10,90,-18.114223605522,1290.911251377558,823.431323608275
57.7,10,110,-9.932762863868,939.511081440397,1356.493965207143
57.75,14,121,-12.168622970197,833.068315865719,1780.356272640573
57.75,8,238,-13.412836144193,-1052.061271271412,1415.096391047711
58.05,10,119,-7.875532319106,1046.649459429823,1486.080896000833
58.05,14,359,-6.064584054493,436.585301028235,2270.078632007248
58.25,16,187,-10.98470907656,2273.485853156805,1696.667907962419
58.25,7,319,-7.725059821428,2675.76773844824,-130.538577447725
58.35,17,88,-7.119176161302,-175.106567733227,3109.855441417826
58.5,6,356,-11.008567382234,1211.506094546767,388.054372257587
58.55,11,230,-7.988595783622,2231.795706942986,1166.21978853874
58.6,13,143,-8.557055997517,-858.611974055185,1561.720659369134
58.6,5,228,-9.810929776727,320.28010466205,573.990100688295
58.9,14,175,-16.100741762409,156.171665174347,1492.034314375745
58.9,4,324,-16.082994958163,-681.41718901881,-329.724419894918
58.95,15,195,-19.613239841394,1024.028972624107,1715.088838204653
59.0,17,234,-8.231450988129,-80.883564267164,3152.73732924067
59.0,8,282,-6.959449138676,-1100.771536541833,1204.813994079008
59.05,17,140,-19.674974944063,-633.623067111403,2779.125530740581
59.05,7,198,-8.721990970874,2505.38453899681,-222.067610751869
59.1,17,278,-20.757469073836,-304.810308857768,3414.907899200409
59.1,18,309,-9.72789380468,873.869040784911,2998.000876719419
59.3,11,170,-8.90812152251,1810.286624535697,1055.26732973279
59.5,5,4,-12.3479206142,897.409968091299,-98.187621937299
59.5,16,151,-8.884143508639,2358.576379983931,1861.799636107492
59.55,9,184,-8.29615028644,-85.13916235337,1312.028938398826
59.55,17,321,-6.660001192176,-368.515137470292,2597.59578118404
59.65,14,84,-7.499420321866,527.26086901653,1667.276066435059
59.65,15,133,-9.974200581608,1573.193299493523,1625.456890931224
