time,user,x pos,y pos
37.55,76,1521.390635296561,2553.180736780892
37.65,226,1137.384376371284,3550.487479479636
37.7,229,1805.141009646526,2290.881993639861
37.7,345,494.066446363899,751.28174740133
37.75,60,2480.885038147407,1485.50813778602
37.75,79,-1365.314907629248,673.698224033649
37.9,75,-752.078794282546,2701.016257790843
37.95,4,-374.935814998723,3567.637595205282
37.95,51,-425.984304633263,1361.564477610813
37.95,348,617.160128342898,2607.751151607365
